youth_drop,per_mnrty,hs_drop,col_degree,per_asian,per_white,per_black,shape_leng,shape_area,np_ct,mean_inc,pop1619,dropout,enrollhs,per_prv_sc,per_pub_sc,over3,notenroll,over3enr,pubsch,pub_pk,pub_k8,pub_hs,pub_col,privsch,priv_pk,priv_k8,priv_hs,priv_col,over25,subhs,hs,somecol,college,master,prof,phd,white,black,asian,sub18,gender_par,male,female,school_ct,popdens,population,lat_centroid,lon_centroid,id_centroid
0.0,0.57,0.44,0.19,0.1,0.43,0.19,4916.71584446,1325276.34225,0.0,29545.0,58.0,0.0,58.0,0.18,0.82,1344.0,994.0,350.0,288.0,20.0,167.0,47.0,54.0,62.0,0.0,15.0,15.0,32.0,1047.0,456.0,591.0,387.0,195.0,89.0,16.0,9.0,613.0,264.0,137.0,327.0,0.8984,672.0,748.0,2,30714.48,1420.0,40.82827202593391,-73.85833530543194,60
0.2637615,0.78,0.62,0.03,0.0,0.22,0.3,6688.41325572,1977775.66363,0.0,12970.0,436.0,115.0,321.0,0.08,0.92,5104.0,3295.0,1809.0,1668.0,127.0,906.0,473.0,162.0,141.0,0.0,66.0,34.0,41.0,2769.0,1706.0,1063.0,489.0,71.0,53.0,30.0,17.0,1168.0,1593.0,21.0,1776.0,0.8628,2427.0,2813.0,4,74223.05,5240.0,40.81138035442833,-73.91941493404823,61
0.1291139,0.76,0.55,0.04,0.01,0.24,0.25,6502.62881603,2442985.92314,0.0,19434.0,395.0,51.0,344.0,0.19,0.81,4565.0,2911.0,1654.0,1346.0,25.0,856.0,319.0,146.0,308.0,0.0,103.0,69.0,136.0,2534.0,1382.0,1152.0,488.0,105.0,52.0,18.0,0.0,1145.0,1211.0,40.0,1570.0,0.8758,2236.0,2553.0,4,55811.82,4789.0,40.81361839651562,-73.91705016864508,62
0.1538462,0.79,0.55,0.06,0.01,0.21,0.48,8675.98296311,2884624.01819,0.0,13185.0,364.0,56.0,308.0,0.12,0.88,4454.0,2735.0,1719.0,1511.0,73.0,902.0,413.0,123.0,208.0,13.0,56.0,20.0,119.0,2494.0,1371.0,1123.0,612.0,158.0,41.0,0.0,0.0,998.0,2240.0,27.0,1630.0,0.7306,1972.0,2699.0,0,48098.7,4671.0,40.82650785685634,-73.8664702726441,63
0.1773836,0.8,0.57,0.02,0.0,0.2,0.43,7143.68464563,2523172.2681,0.0,11817.0,451.0,80.0,371.0,0.11,0.89,5158.0,3111.0,2047.0,1827.0,63.0,1164.0,406.0,194.0,220.0,54.0,87.0,34.0,45.0,2697.0,1549.0,1148.0,490.0,66.0,7.0,7.0,0.0,1069.0,2341.0,26.0,2046.0,0.7305,2274.0,3113.0,4,61945.37,5387.0,40.81400486211873,-73.92508225911943,64
0.1941176,0.76,0.49,0.06,0.03,0.24,0.21,5406.98194247,1568167.48099,0.0,19023.0,170.0,33.0,137.0,0.14,0.86,3314.0,2094.0,1220.0,1052.0,86.0,655.0,233.0,78.0,168.0,17.0,54.0,29.0,68.0,1939.0,955.0,984.0,456.0,117.0,56.0,30.0,0.0,870.0,788.0,94.0,1276.0,0.9116,1754.0,1924.0,2,67595.59,3678.0,40.82701094334682,-73.87435554860267,65
0.171521,0.83,0.44,0.07,0.06,0.17,0.35,6713.08692222,2318024.92672,0.0,23138.0,309.0,53.0,256.0,0.13,0.87,4725.0,3118.0,1607.0,1404.0,62.0,778.0,331.0,233.0,203.0,18.0,40.0,71.0,74.0,2888.0,1272.0,1616.0,949.0,196.0,65.0,30.0,7.0,868.0,1756.0,278.0,1522.0,0.8855,2335.0,2637.0,0,60436.66,4972.0,40.82432869094857,-73.92589735882042,66
0.0515464,0.68,0.53,0.06,0.0,0.32,0.16,4139.74800315,1007556.28078,1.0,30242.0,97.0,5.0,92.0,0.1,0.9,1042.0,659.0,383.0,343.0,24.0,161.0,126.0,32.0,40.0,0.0,21.0,15.0,4.0,616.0,324.0,292.0,159.0,37.0,4.0,4.0,0.0,349.0,175.0,5.0,330.0,1.0093,543.0,538.0,0,30578.27,1081.0,40.83884676362374,-73.87528034554492,67
0.0330579,0.77,0.34,0.15,0.02,0.23,0.41,5786.32924371,1838840.47769,0.0,35279.0,242.0,8.0,234.0,0.25,0.75,3551.0,2477.0,1074.0,802.0,19.0,392.0,280.0,111.0,272.0,17.0,204.0,14.0,37.0,2286.0,784.0,1502.0,784.0,335.0,126.0,32.0,14.0,897.0,1626.0,90.0,1179.0,0.9137,1894.0,2073.0,0,63187.92,3967.0,40.83300322704224,-73.87223245181059,68
0.2284264,0.81,0.33,0.11,0.04,0.19,0.33,5612.22944279,1692236.85999,0.0,25966.0,197.0,45.0,152.0,0.35,0.65,3058.0,2190.0,868.0,563.0,50.0,344.0,91.0,78.0,305.0,9.0,120.0,90.0,86.0,1987.0,651.0,1336.0,738.0,210.0,109.0,43.0,0.0,614.0,1057.0,136.0,988.0,0.8646,1488.0,1721.0,0,53368.72,3209.0,40.82895783043403,-73.8705264334721,69
0.0989761,0.67,0.4,0.13,0.07,0.33,0.25,6251.69253061,2207823.40096,0.0,32146.0,293.0,29.0,264.0,0.24,0.76,3931.0,2678.0,1253.0,952.0,87.0,495.0,289.0,81.0,301.0,45.0,153.0,39.0,64.0,2423.0,975.0,1448.0,792.0,326.0,76.0,23.0,11.0,1387.0,1034.0,297.0,1283.0,0.9595,2037.0,2123.0,0,53418.76,4160.0,40.82981783179379,-73.86562184143419,70
0.1076389,0.73,0.39,0.15,0.17,0.27,0.18,6654.61220757,2121981.55165,0.0,31126.0,288.0,31.0,257.0,0.15,0.85,4810.0,3300.0,1510.0,1282.0,57.0,691.0,270.0,264.0,228.0,0.0,94.0,53.0,81.0,3142.0,1231.0,1911.0,1106.0,474.0,148.0,37.0,0.0,1346.0,897.0,879.0,1466.0,0.9158,2425.0,2648.0,0,65644.83,5073.0,40.83090019299905,-73.8607522621075,71
0.155914,0.63,0.57,0.08,0.0,0.37,0.17,5220.49242687,1174411.34172,0.0,13007.0,186.0,29.0,157.0,0.29,0.71,2872.0,1878.0,994.0,709.0,10.0,469.0,120.0,110.0,285.0,4.0,102.0,44.0,135.0,1683.0,962.0,721.0,417.0,136.0,19.0,19.0,10.0,1054.0,484.0,8.0,890.0,0.8999,1367.0,1519.0,0,78763.19,2886.0,40.81855532849497,-73.89392053198848,72
0.0,1.0,0.0,0.0,0.0,0.0,0.0,5559.96606859,922216.741669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.79956612476791,-73.89829326000678,73
0.0875912,0.66,0.34,0.11,0.01,0.34,0.34,9671.30585619,5221332.40442,0.0,24552.0,274.0,24.0,250.0,0.25,0.75,4944.0,3346.0,1598.0,1205.0,74.0,686.0,283.0,162.0,393.0,18.0,118.0,84.0,173.0,3157.0,1072.0,2085.0,1213.0,351.0,94.0,6.0,0.0,1806.0,1797.0,46.0,1542.0,0.7978,2324.0,2913.0,10,28505.73,5237.0,40.81884774449954,-73.85807620405538,74
0.0632411,0.67,0.33,0.1,0.04,0.33,0.22,7401.55425224,1761363.1491,0.0,33955.0,253.0,16.0,237.0,0.16,0.84,4219.0,2696.0,1523.0,1276.0,28.0,790.0,248.0,210.0,247.0,0.0,91.0,41.0,115.0,2522.0,820.0,1702.0,856.0,261.0,87.0,15.0,6.0,1419.0,957.0,159.0,1362.0,0.9165,2075.0,2264.0,4,64753.8,4339.0,40.83754045007809,-73.86482125258956,75
0.0472441,0.49,0.31,0.14,0.07,0.51,0.08,5317.05786583,1536082.41634,0.0,30598.0,127.0,6.0,121.0,0.38,0.62,2194.0,1563.0,631.0,389.0,19.0,228.0,63.0,79.0,242.0,14.0,98.0,75.0,55.0,1434.0,447.0,987.0,441.0,200.0,59.0,22.0,14.0,1200.0,198.0,172.0,691.0,0.8501,1072.0,1261.0,0,38487.38,2333.0,40.846974587889044,-73.86331603751395,76
0.1967213,0.86,0.42,0.1,0.01,0.14,0.4,4498.01251763,1272740.91002,0.0,24094.0,305.0,60.0,245.0,0.12,0.88,4610.0,2877.0,1733.0,1531.0,99.0,810.0,368.0,254.0,202.0,14.0,102.0,34.0,52.0,2757.0,1158.0,1599.0,877.0,278.0,100.0,36.0,0.0,690.0,1950.0,44.0,1682.0,0.8915,2317.0,2599.0,1,104246.7,4916.0,40.849558006070986,-73.908748642432,77
0.213198,0.86,0.44,0.14,0.06,0.14,0.3,3680.67989608,684219.617496,0.0,31466.0,197.0,42.0,155.0,0.1,0.9,3269.0,2156.0,1113.0,997.0,81.0,575.0,219.0,122.0,116.0,5.0,38.0,30.0,43.0,1981.0,875.0,1106.0,617.0,279.0,143.0,132.0,9.0,511.0,1063.0,209.0,1205.0,0.8957,1675.0,1870.0,1,128910.3,3545.0,40.84819683486144,-73.90474975527428,78
0.1914894,0.82,0.48,0.09,0.03,0.18,0.28,4891.91055305,731673.213099,0.0,27591.0,282.0,54.0,228.0,0.2,0.8,4144.0,2678.0,1466.0,1176.0,85.0,654.0,261.0,176.0,290.0,14.0,100.0,62.0,114.0,2422.0,1162.0,1260.0,637.0,224.0,50.0,15.0,6.0,791.0,1228.0,134.0,1445.0,0.9161,2106.0,2299.0,0,170292.2,4405.0,40.85216407969892,-73.904557139922,79
0.2312704,0.81,0.52,0.05,0.03,0.19,0.22,6355.95031018,1029690.73733,0.0,19504.0,307.0,71.0,236.0,0.16,0.84,4761.0,3367.0,1394.0,1177.0,51.0,758.0,247.0,121.0,217.0,35.0,57.0,60.0,65.0,2984.0,1563.0,1421.0,751.0,144.0,24.0,8.0,0.0,990.0,1137.0,132.0,1622.0,0.9386,2507.0,2671.0,0,143221.3,5178.0,40.851291324382636,-73.90346403527295,80
0.045045,0.55,0.43,0.07,0.04,0.45,0.15,5127.75727111,989505.0439,0.0,29669.0,111.0,5.0,106.0,0.23,0.77,1620.0,1116.0,504.0,390.0,11.0,199.0,93.0,87.0,114.0,0.0,72.0,12.0,30.0,1026.0,442.0,584.0,246.0,72.0,14.0,0.0,0.0,845.0,288.0,70.0,535.0,0.951,913.0,960.0,0,51827.43,1873.0,40.84509104973174,-73.86725649453174,81
0.230897,0.79,0.46,0.08,0.01,0.21,0.33,7355.86461463,1799148.4,0.0,21369.0,602.0,139.0,463.0,0.14,0.86,8111.0,5108.0,3003.0,2577.0,144.0,1508.0,612.0,313.0,426.0,33.0,173.0,54.0,166.0,4528.0,2082.0,2446.0,1400.0,370.0,116.0,24.0,9.0,1838.0,2816.0,94.0,3103.0,0.8918,4070.0,4564.0,5,129887.5,8634.0,40.85850538899987,-73.90052717374664,82
0.2964353,0.8,0.53,0.05,0.01,0.2,0.31,7299.84684897,1912484.36998,0.0,17548.0,533.0,158.0,375.0,0.11,0.89,7578.0,4890.0,2688.0,2388.0,189.0,1512.0,480.0,207.0,300.0,15.0,99.0,61.0,125.0,4124.0,2175.0,1949.0,958.0,225.0,58.0,35.0,0.0,1622.0,2519.0,115.0,2985.0,0.8933,3819.0,4275.0,1,119950.4,8094.0,40.85890118767087,-73.90287783403461,83
0.1887755,0.62,0.34,0.14,0.03,0.38,0.25,7190.18424819,2577396.81964,0.0,29770.0,196.0,37.0,159.0,0.28,0.72,3359.0,2152.0,1207.0,874.0,16.0,505.0,221.0,132.0,333.0,39.0,113.0,83.0,98.0,2018.0,685.0,1333.0,817.0,283.0,30.0,5.0,0.0,1342.0,870.0,118.0,1087.0,0.9274,1685.0,1817.0,0,39627.84,3502.0,40.84162710534034,-73.86887775821967,84
0.151436,0.81,0.48,0.08,0.01,0.19,0.34,5331.63582334,1449100.23721,0.0,19692.0,383.0,58.0,325.0,0.13,0.87,5603.0,3390.0,2213.0,1922.0,121.0,1116.0,421.0,264.0,291.0,4.0,83.0,59.0,145.0,3021.0,1457.0,1564.0,870.0,254.0,120.0,57.0,16.0,1117.0,2025.0,57.0,2202.0,0.8917,2807.0,3148.0,1,112548.2,5955.0,40.85314822507086,-73.90618573459712,85
0.1595442,0.82,0.49,0.09,0.0,0.18,0.42,6194.05427084,1607394.79991,0.0,21029.0,351.0,56.0,295.0,0.13,0.87,4985.0,3044.0,1941.0,1680.0,59.0,1042.0,362.0,217.0,261.0,0.0,102.0,51.0,108.0,2795.0,1376.0,1419.0,872.0,251.0,70.0,34.0,0.0,966.0,2251.0,17.0,1940.0,0.8802,2535.0,2880.0,0,93742.3,5415.0,40.85242465191102,-73.91153819889871,86
0.030303,0.26,0.21,0.27,0.1,0.74,0.04,7512.58028947,1640625.76729,0.0,51350.0,132.0,4.0,128.0,0.53,0.47,1942.0,1520.0,422.0,197.0,0.0,78.0,92.0,27.0,225.0,0.0,121.0,55.0,49.0,1450.0,305.0,1145.0,686.0,397.0,164.0,121.0,11.0,1550.0,74.0,211.0,445.0,0.9924,1039.0,1047.0,0,35963.43,2086.0,40.85160569937135,-73.86115634676307,87
0.0,0.64,0.55,0.22,0.0,0.36,0.31,6564.18621137,1877217.10071,0.0,63125.0,17.0,0.0,17.0,0.12,0.88,142.0,91.0,51.0,45.0,0.0,5.0,33.0,7.0,6.0,0.0,0.0,0.0,6.0,74.0,41.0,33.0,33.0,16.0,12.0,0.0,0.0,52.0,45.0,0.0,50.0,1.3607,83.0,61.0,0,2286.502,144.0,40.85745905059181,-73.91307427201514,88
0.2105263,0.13,0.24,0.21,0.05,0.87,0.0,6978.08887768,1955822.45437,0.0,38854.0,57.0,12.0,45.0,0.59,0.41,2177.0,1781.0,396.0,161.0,0.0,62.0,25.0,74.0,235.0,31.0,124.0,37.0,43.0,1764.0,429.0,1335.0,618.0,362.0,114.0,51.0,14.0,2007.0,3.0,124.0,391.0,0.8216,1036.0,1261.0,0,32731.99,2297.0,40.85170648758163,-73.85570028805104,89
0.0,0.19,0.24,0.2,0.05,0.81,0.02,6947.91715919,2048258.69551,0.0,46563.0,138.0,0.0,138.0,0.66,0.34,2378.0,1773.0,605.0,205.0,0.0,150.0,25.0,30.0,400.0,13.0,132.0,133.0,122.0,1730.0,408.0,1322.0,667.0,341.0,147.0,80.0,21.0,1962.0,48.0,130.0,506.0,0.9062,1149.0,1268.0,0,33382.22,2417.0,40.847138770484165,-73.85496784858039,90
0.1038961,0.11,0.26,0.2,0.07,0.89,0.01,6405.47073413,1828910.78074,0.0,45476.0,77.0,8.0,69.0,0.57,0.43,1894.0,1488.0,406.0,175.0,17.0,66.0,54.0,38.0,231.0,14.0,118.0,35.0,64.0,1516.0,395.0,1121.0,629.0,309.0,121.0,74.0,21.0,1686.0,14.0,132.0,335.0,0.8258,853.0,1033.0,0,25607.55,1886.0,40.84849845128431,-73.85247730323269,91
0.0,0.86,0.38,0.12,0.0,0.14,0.37,5881.93126944,962441.329133,0.0,29570.0,89.0,0.0,89.0,0.19,0.81,1431.0,929.0,502.0,405.0,5.0,239.0,99.0,62.0,97.0,17.0,35.0,15.0,30.0,941.0,358.0,583.0,374.0,115.0,23.0,8.0,8.0,232.0,603.0,4.0,533.0,0.875,763.0,872.0,0,52441.24,1635.0,40.86044653803916,-73.91304841049725,92
0.0,0.15,0.36,0.15,0.03,0.85,0.02,6431.69065054,1828569.22677,0.0,31480.0,80.0,0.0,80.0,0.49,0.51,2775.0,2230.0,545.0,280.0,0.0,161.0,57.0,62.0,265.0,8.0,114.0,42.0,101.0,2156.0,779.0,1377.0,655.0,329.0,143.0,28.0,0.0,2540.0,60.0,99.0,534.0,0.8189,1352.0,1651.0,0,43057.02,3003.0,40.847437632783745,-73.83412640193662,93
0.0873362,0.78,0.39,0.16,0.03,0.22,0.31,10574.3015957,2152525.75815,0.0,31832.0,229.0,20.0,209.0,0.23,0.77,3963.0,2526.0,1437.0,1107.0,62.0,560.0,350.0,135.0,330.0,0.0,151.0,41.0,138.0,2446.0,957.0,1489.0,981.0,400.0,121.0,30.0,0.0,910.0,1269.0,133.0,1283.0,0.8885,1921.0,2162.0,1,55374.48,4083.0,40.86751279430077,-73.90768658321959,94
0.1875,0.76,0.4,0.04,0.01,0.24,0.41,3977.91451927,926514.012004,0.0,18243.0,48.0,9.0,39.0,0.07,0.93,1195.0,793.0,402.0,373.0,26.0,272.0,51.0,24.0,29.0,0.0,10.0,12.0,7.0,714.0,288.0,426.0,198.0,31.0,0.0,0.0,0.0,299.0,510.0,10.0,459.0,0.8282,569.0,687.0,3,39411.02,1256.0,40.81598498453664,-73.8850646279433,95
0.1895735,0.75,0.43,0.1,0.01,0.25,0.32,4426.9459391,1251776.36457,0.0,21424.0,211.0,40.0,171.0,0.15,0.85,2671.0,1665.0,1006.0,857.0,54.0,420.0,248.0,135.0,149.0,0.0,75.0,14.0,60.0,1524.0,654.0,870.0,509.0,155.0,54.0,12.0,3.0,722.0,930.0,18.0,1089.0,0.886,1352.0,1526.0,0,63416.05,2878.0,40.82827604913836,-73.88887831971276,96
0.1147541,0.75,0.67,0.03,0.0,0.25,0.23,3955.66025951,556269.449264,0.0,17688.0,122.0,14.0,108.0,0.04,0.96,1577.0,880.0,697.0,670.0,40.0,409.0,151.0,70.0,27.0,0.0,12.0,5.0,10.0,802.0,539.0,263.0,142.0,24.0,8.0,8.0,0.0,397.0,365.0,1.0,599.0,0.7675,703.0,916.0,0,76519.47,1619.0,40.82600338006212,-73.88790693536956,97
0.1818182,0.77,0.54,0.06,0.0,0.23,0.29,6207.66433954,1517203.85387,0.0,17906.0,264.0,48.0,216.0,0.13,0.87,2802.0,1584.0,1218.0,1057.0,51.0,577.0,278.0,151.0,161.0,0.0,87.0,28.0,46.0,1519.0,824.0,695.0,408.0,95.0,0.0,0.0,0.0,669.0,835.0,13.0,1044.0,0.8736,1361.0,1558.0,1,53807.54,2919.0,40.830829450286146,-73.88965521329449,98
0.1111111,0.79,0.51,0.13,0.02,0.21,0.4,5707.5166964,1828803.46249,0.0,27566.0,108.0,12.0,96.0,0.22,0.78,2148.0,1410.0,738.0,577.0,7.0,368.0,154.0,48.0,161.0,0.0,51.0,10.0,100.0,1377.0,703.0,674.0,450.0,184.0,119.0,48.0,10.0,477.0,917.0,49.0,692.0,0.9869,1128.0,1143.0,1,33878.18,2271.0,40.82863479359594,-73.89352529176158,99
0.4848485,0.77,0.57,0.06,0.02,0.23,0.29,5036.14169152,1172804.10092,0.0,12342.0,132.0,64.0,68.0,0.12,0.88,2168.0,1453.0,715.0,632.0,21.0,397.0,98.0,116.0,83.0,0.0,31.0,12.0,40.0,1352.0,764.0,588.0,324.0,77.0,20.0,0.0,0.0,538.0,660.0,45.0,754.0,0.982,1144.0,1165.0,0,56696.43,2309.0,40.825632756543655,-73.89232812402433,100
0.0714286,0.66,0.65,0.07,0.01,0.34,0.17,3595.23326109,682953.201399,0.0,19803.0,126.0,9.0,117.0,0.19,0.81,1586.0,1008.0,578.0,466.0,23.0,238.0,143.0,62.0,112.0,0.0,58.0,27.0,27.0,853.0,557.0,296.0,157.0,56.0,41.0,20.0,0.0,543.0,268.0,10.0,549.0,0.8316,721.0,867.0,0,62487.1,1588.0,40.82255443442173,-73.89277422013042,101
0.0952381,0.76,0.52,0.06,0.01,0.24,0.33,7111.23571212,1684031.0885,0.0,13214.0,147.0,14.0,133.0,0.06,0.94,2624.0,1717.0,907.0,849.0,49.0,551.0,171.0,78.0,58.0,0.0,34.0,0.0,24.0,1546.0,797.0,749.0,376.0,99.0,40.0,23.0,0.0,665.0,911.0,19.0,906.0,0.9104,1300.0,1428.0,3,45877.11,2728.0,40.82263004487073,-73.89873342443349,102
0.1086957,0.7,0.68,0.12,0.0,0.3,0.19,2778.78902374,429985.546731,0.0,7044.0,46.0,5.0,41.0,0.37,0.63,527.0,349.0,178.0,113.0,0.0,39.0,48.0,26.0,65.0,0.0,47.0,18.0,0.0,339.0,230.0,109.0,71.0,41.0,0.0,0.0,0.0,174.0,109.0,0.0,215.0,0.7018,240.0,342.0,3,36996.2,582.0,40.822077167945466,-73.8947994934131,103
0.2291667,0.21,0.27,0.16,0.01,0.79,0.0,6464.5609674,1250249.51421,0.0,48500.0,96.0,22.0,74.0,0.52,0.48,1112.0,834.0,278.0,133.0,0.0,45.0,29.0,59.0,145.0,0.0,63.0,44.0,38.0,795.0,212.0,583.0,350.0,130.0,50.0,7.0,7.0,933.0,4.0,9.0,253.0,1.0721,610.0,569.0,0,24812.06,1179.0,40.81930552998383,-73.81474879689654,104
0.2029851,0.79,0.53,0.1,0.0,0.21,0.4,6532.3516519,2475848.22401,0.0,13281.0,335.0,68.0,267.0,0.09,0.91,3386.0,2009.0,1377.0,1256.0,70.0,737.0,286.0,163.0,121.0,0.0,50.0,41.0,30.0,1797.0,946.0,851.0,455.0,182.0,70.0,41.0,18.0,732.0,1404.0,5.0,1305.0,0.8991,1666.0,1853.0,6,39439.05,3519.0,40.82595249859238,-73.89789525253559,105
0.2113821,0.89,0.46,0.06,0.01,0.11,0.62,6989.1010023,1805899.40043,0.0,14667.0,246.0,52.0,194.0,0.13,0.87,2958.0,1790.0,1168.0,1011.0,88.0,575.0,235.0,113.0,157.0,0.0,97.0,10.0,50.0,1626.0,751.0,875.0,446.0,96.0,57.0,0.0,0.0,331.0,1937.0,18.0,1172.0,0.7063,1294.0,1832.0,7,48804.95,3126.0,40.82712733459144,-73.90209250085537,106
0.1025641,0.85,0.45,0.09,0.01,0.15,0.58,7623.40368882,2251593.46901,0.0,18448.0,351.0,36.0,315.0,0.16,0.84,4503.0,2751.0,1752.0,1478.0,78.0,845.0,384.0,171.0,274.0,40.0,98.0,41.0,95.0,2438.0,1093.0,1345.0,768.0,230.0,62.0,17.0,0.0,709.0,2737.0,28.0,1750.0,0.8807,2221.0,2522.0,1,57283.41,4743.0,40.831089786643346,-73.8984733376248,107
0.1388889,0.85,0.49,0.08,0.0,0.15,0.55,7303.68150354,2525294.09937,0.0,20918.0,144.0,20.0,124.0,0.08,0.92,2755.0,1790.0,965.0,883.0,65.0,547.0,143.0,128.0,82.0,0.0,30.0,31.0,21.0,1632.0,806.0,826.0,428.0,129.0,51.0,19.0,0.0,439.0,1621.0,10.0,1003.0,0.8582,1368.0,1594.0,3,32670.45,2962.0,40.83346692167114,-73.89412095715561,108
0.0,0.22,0.33,0.16,0.01,0.78,0.02,4935.62790496,1112209.45281,0.0,52339.0,78.0,0.0,78.0,0.33,0.67,866.0,645.0,221.0,147.0,0.0,92.0,37.0,18.0,74.0,12.0,0.0,36.0,26.0,609.0,200.0,409.0,199.0,100.0,34.0,7.0,0.0,698.0,19.0,13.0,203.0,0.7274,379.0,521.0,3,22387.53,900.0,40.82685055656333,-73.82712232986998,109
0.3686131,0.8,0.45,0.07,0.01,0.2,0.44,5790.72383642,2038735.9925,0.0,20685.0,274.0,101.0,173.0,0.08,0.92,3315.0,2013.0,1302.0,1198.0,78.0,719.0,255.0,146.0,104.0,15.0,61.0,16.0,12.0,1673.0,760.0,913.0,420.0,125.0,35.0,19.0,0.0,715.0,1568.0,20.0,1374.0,0.8417,1632.0,1939.0,4,48846.79,3571.0,40.83319671883436,-73.8871790138797,110
0.0,0.12,0.31,0.15,0.02,0.88,0.02,5599.10767397,1944076.75164,0.0,50833.0,32.0,0.0,32.0,0.36,0.64,1618.0,1256.0,362.0,233.0,14.0,125.0,32.0,62.0,129.0,8.0,67.0,36.0,18.0,1246.0,390.0,856.0,480.0,182.0,54.0,0.0,0.0,1509.0,39.0,31.0,334.0,0.7869,757.0,962.0,0,25002.75,1719.0,40.82885027549179,-73.82175931678955,111
0.0,0.97,0.41,0.0,0.0,0.03,0.54,11728.4673608,6340258.60869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.0,154.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,164.0,1.0,148.0,0.8812,141.0,160.0,2,1342.328,301.0,40.83854942252771,-73.89498615755282,112
0.2592593,0.88,0.42,0.09,0.0,0.12,0.55,6225.3334239,1782087.31936,0.0,11442.0,54.0,14.0,40.0,0.06,0.94,1206.0,743.0,463.0,437.0,33.0,236.0,93.0,75.0,26.0,0.0,0.0,13.0,13.0,687.0,287.0,400.0,243.0,59.0,16.0,0.0,0.0,154.0,686.0,2.0,464.0,0.858,574.0,669.0,3,19592.94,1243.0,40.84293867097137,-73.9005396133548,113
0.0718954,0.24,0.21,0.13,0.03,0.76,0.03,12136.9075726,3785750.65631,0.0,41776.0,153.0,11.0,142.0,0.32,0.68,2131.0,1646.0,485.0,331.0,43.0,161.0,77.0,50.0,154.0,0.0,16.0,59.0,79.0,1594.0,338.0,1256.0,580.0,206.0,38.0,25.0,6.0,1701.0,69.0,64.0,475.0,0.9489,1095.0,1154.0,1,16966.54,2249.0,40.82895784712746,-73.83017481485399,114
0.1646778,0.87,0.55,0.06,0.01,0.13,0.5,5723.65375956,1631792.21578,0.0,14172.0,419.0,69.0,350.0,0.07,0.93,6147.0,3849.0,2298.0,2133.0,130.0,1339.0,481.0,183.0,165.0,0.0,40.0,39.0,86.0,3555.0,1973.0,1582.0,746.0,214.0,76.0,43.0,33.0,835.0,3215.0,63.0,2272.0,0.8163,2906.0,3560.0,2,118013.8,6466.0,40.8308226972141,-73.91365108925424,115
0.1899642,0.8,0.55,0.07,0.01,0.2,0.36,5535.96712004,1653485.62609,0.0,17685.0,558.0,106.0,452.0,0.08,0.92,7585.0,4812.0,2773.0,2555.0,59.0,1461.0,659.0,376.0,218.0,31.0,76.0,48.0,63.0,4166.0,2301.0,1865.0,1046.0,283.0,80.0,54.0,22.0,1625.0,2974.0,106.0,3019.0,0.915,3930.0,4295.0,1,138042.1,8225.0,40.835921182696666,-73.9143415449462,116
0.1058601,0.86,0.48,0.09,0.03,0.14,0.51,5483.64320117,1871434.72649,0.0,22514.0,529.0,56.0,473.0,0.13,0.87,8068.0,5374.0,2694.0,2335.0,169.0,1419.0,457.0,290.0,359.0,18.0,121.0,93.0,127.0,4931.0,2354.0,2577.0,1431.0,453.0,145.0,69.0,16.0,1182.0,4334.0,234.0,2754.0,0.9365,4146.0,4427.0,2,129927.5,8573.0,40.83197410694854,-73.91723946499373,117
0.1515152,0.56,0.29,0.14,0.11,0.44,0.11,4746.74199241,1343331.06204,0.0,35000.0,99.0,15.0,84.0,0.37,0.63,1771.0,1367.0,404.0,254.0,6.0,101.0,89.0,58.0,150.0,7.0,29.0,37.0,77.0,1286.0,376.0,910.0,502.0,177.0,55.0,19.0,14.0,802.0,198.0,197.0,424.0,0.8804,854.0,970.0,0,38372.38,1824.0,40.838491112289795,-73.84757925325435,118
0.0884354,0.57,0.31,0.14,0.09,0.43,0.11,4796.30967091,1447956.02884,0.0,34024.0,147.0,13.0,134.0,0.28,0.72,2744.0,1969.0,775.0,560.0,9.0,353.0,114.0,84.0,215.0,14.0,102.0,41.0,58.0,1770.0,556.0,1214.0,677.0,256.0,46.0,0.0,0.0,1239.0,311.0,271.0,859.0,0.9395,1397.0,1487.0,0,58216.49,2884.0,40.84086411718044,-73.85086031997669,119
0.1968085,0.59,0.4,0.14,0.11,0.41,0.14,5642.62827823,1629908.7804,0.0,29831.0,188.0,37.0,151.0,0.26,0.74,2269.0,1497.0,772.0,569.0,0.0,295.0,156.0,118.0,203.0,0.0,94.0,27.0,82.0,1450.0,577.0,873.0,513.0,197.0,77.0,19.0,0.0,985.0,323.0,261.0,673.0,0.8804,1112.0,1263.0,0,41022.09,2375.0,40.83664075601368,-73.8505378024011,120
